"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM 10 Min Sync","DAM 10 Min Non Sync","DAM 30 Min Non Sync","DAM NYCA Regulation Capacity","DAM AS Price Version"
"2019/08/08 11:00:00","EDT","HUD VL","61758","4.32","3.08","3","5.57","1"
"2019/08/08 11:00:00","EDT","LONGIL","61762","4.32","3.08","3","5.57","1"
"2019/08/08 11:00:00","EDT","MHK VL","61756","4.32","3.08","3","5.57","1"
"2019/08/08 11:00:00","EDT","MILLWD","61759","4.32","3.08","3","5.57","1"
"2019/08/08 11:00:00","EDT","N.Y.C.","61761","4.32","3.08","3","5.57","1"
"2019/08/08 11:00:00","EDT","NORTH","61755","4.32","3.08","3","5.57","1"
"2019/08/08 11:00:00","EDT","WEST","61752","4.32","3.08","3","5.57","1"
"2019/08/08 12:00:00","EDT","CAPITL","61757","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","CENTRL","61754","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","DUNWOD","61760","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","GENESE","61753","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","HUD VL","61758","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","LONGIL","61762","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","MHK VL","61756","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","MILLWD","61759","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","N.Y.C.","61761","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","NORTH","61755","4.87","4.87","4.69","6.12","1"
"2019/08/08 12:00:00","EDT","WEST","61752","4.87","4.87","4.69","6.12","1"
"2019/08/08 13:00:00","EDT","CAPITL","61757","5.13","4.51","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","CENTRL","61754","5","4.38","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","DUNWOD","61760","5.13","4.51","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","GENESE","61753","5","4.38","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","HUD VL","61758","5.13","4.51","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","LONGIL","61762","5.13","4.51","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","MHK VL","61756","5","4.38","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","MILLWD","61759","5.13","4.51","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","N.Y.C.","61761","5.13","4.51","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","NORTH","61755","5","4.38","4.38","6.38","1"
"2019/08/08 13:00:00","EDT","WEST","61752","5","4.38","4.38","6.38","1"
"2019/08/08 14:00:00","EDT","CAPITL","61757","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","CENTRL","61754","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","DUNWOD","61760","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","GENESE","61753","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","HUD VL","61758","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","LONGIL","61762","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","MHK VL","61756","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","MILLWD","61759","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","N.Y.C.","61761","6.75","6.75","5","12.06","1"
"2019/08/08 14:00:00","EDT","NORTH","61755","5","5","5","12.06","1"
"2019/08/08 14:00:00","EDT","WEST","61752","5","5","5","12.06","1"
"2019/08/08 15:00:00","EDT","CAPITL","61757","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","CENTRL","61754","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","DUNWOD","61760","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","GENESE","61753","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","HUD VL","61758","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","LONGIL","61762","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","MHK VL","61756","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","MILLWD","61759","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","N.Y.C.","61761","9.17","9.17","5","5","1"
"2019/08/08 15:00:00","EDT","NORTH","61755","5","5","5","5","1"
"2019/08/08 15:00:00","EDT","WEST","61752","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","CAPITL","61757","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","CENTRL","61754","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","DUNWOD","61760","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","GENESE","61753","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","HUD VL","61758","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","LONGIL","61762","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","MHK VL","61756","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","MILLWD","61759","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","N.Y.C.","61761","11.24","11.24","5","5","1"
"2019/08/08 16:00:00","EDT","NORTH","61755","5","5","5","5","1"
"2019/08/08 16:00:00","EDT","WEST","61752","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","CAPITL","61757","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","CENTRL","61754","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","DUNWOD","61760","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","GENESE","61753","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","HUD VL","61758","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","LONGIL","61762","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","MHK VL","61756","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","MILLWD","61759","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","N.Y.C.","61761","11.24","11.24","5","5","1"
"2019/08/08 17:00:00","EDT","NORTH","61755","5","5","5","5","1"
"2019/08/08 17:00:00","EDT","WEST","61752","5","5","5","5","1"
"2019/08/08 18:00:00","EDT","CAPITL","61757","5.09","4.51","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","CENTRL","61754","5","4.42","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","DUNWOD","61760","5.09","4.51","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","GENESE","61753","5","4.42","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","HUD VL","61758","5.09","4.51","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","LONGIL","61762","5.09","4.51","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","MHK VL","61756","5","4.42","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","MILLWD","61759","5.09","4.51","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","N.Y.C.","61761","5.39","4.81","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","NORTH","61755","5","4.42","4.42","9.8","1"
"2019/08/08 18:00:00","EDT","WEST","61752","5","4.42","4.42","9.8","1"
"2019/08/08 19:00:00","EDT","CAPITL","61757","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","CENTRL","61754","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","DUNWOD","61760","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","GENESE","61753","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","HUD VL","61758","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","LONGIL","61762","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","MHK VL","61756","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","MILLWD","61759","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","N.Y.C.","61761","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","NORTH","61755","4.75","4.51","4.48","6.92","1"
"2019/08/08 19:00:00","EDT","WEST","61752","4.75","4.51","4.48","6.92","1"
"2019/08/08 20:00:00","EDT","CAPITL","61757","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","CENTRL","61754","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","DUNWOD","61760","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","GENESE","61753","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","HUD VL","61758","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","LONGIL","61762","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","MHK VL","61756","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","MILLWD","61759","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","N.Y.C.","61761","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","NORTH","61755","4.75","4.67","4.63","6","1"
"2019/08/08 20:00:00","EDT","WEST","61752","4.75","4.67","4.63","6","1"
"2019/08/08 21:00:00","EDT","CAPITL","61757","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","CENTRL","61754","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","DUNWOD","61760","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","GENESE","61753","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","HUD VL","61758","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","LONGIL","61762","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","MHK VL","61756","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","MILLWD","61759","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","N.Y.C.","61761","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","NORTH","61755","4.75","4.75","4.75","5.85","1"
"2019/08/08 21:00:00","EDT","WEST","61752","4.75","4.75","4.75","5.85","1"
"2019/08/08 22:00:00","EDT","CAPITL","61757","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","CENTRL","61754","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","DUNWOD","61760","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","GENESE","61753","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","HUD VL","61758","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","LONGIL","61762","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","MHK VL","61756","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","MILLWD","61759","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","N.Y.C.","61761","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","NORTH","61755","4.12","4","4","5","1"
"2019/08/08 22:00:00","EDT","WEST","61752","4.12","4","4","5","1"
"2019/08/08 23:00:00","EDT","CAPITL","61757","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","CENTRL","61754","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","DUNWOD","61760","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","GENESE","61753","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","HUD VL","61758","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","LONGIL","61762","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","MHK VL","61756","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","MILLWD","61759","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","N.Y.C.","61761","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","NORTH","61755","3","2.88","2.88","3","1"
"2019/08/08 23:00:00","EDT","WEST","61752","3","2.88","2.88","3","1"
"2019/08/09 00:00:00","EDT","CAPITL","61757","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","CENTRL","61754","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","DUNWOD","61760","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","GENESE","61753","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","HUD VL","61758","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","LONGIL","61762","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","MHK VL","61756","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","MILLWD","61759","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","N.Y.C.","61761","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","NORTH","61755","2.77","2.65","2.65","3","1"
"2019/08/09 00:00:00","EDT","WEST","61752","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","CAPITL","61757","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","CENTRL","61754","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","DUNWOD","61760","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","GENESE","61753","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","HUD VL","61758","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","LONGIL","61762","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","MHK VL","61756","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","MILLWD","61759","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","N.Y.C.","61761","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","NORTH","61755","2.77","2.65","2.65","3","1"
"2019/08/09 01:00:00","EDT","WEST","61752","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","CAPITL","61757","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","CENTRL","61754","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","DUNWOD","61760","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","GENESE","61753","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","HUD VL","61758","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","LONGIL","61762","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","MHK VL","61756","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","MILLWD","61759","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","N.Y.C.","61761","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","NORTH","61755","2.77","2.65","2.65","3","1"
"2019/08/09 02:00:00","EDT","WEST","61752","2.77","2.65","2.65","3","1"
"2019/08/09 03:00:00","EDT","CAPITL","61757","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","CENTRL","61754","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","DUNWOD","61760","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","GENESE","61753","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","HUD VL","61758","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","LONGIL","61762","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","MHK VL","61756","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","MILLWD","61759","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","N.Y.C.","61761","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","NORTH","61755","2.75","2.63","2.63","3","1"
"2019/08/09 03:00:00","EDT","WEST","61752","2.75","2.63","2.63","3","1"
"2019/08/09 04:00:00","EDT","CAPITL","61757","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","CENTRL","61754","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","DUNWOD","61760","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","GENESE","61753","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","HUD VL","61758","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","LONGIL","61762","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","MHK VL","61756","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","MILLWD","61759","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","N.Y.C.","61761","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","NORTH","61755","2.75","2.65","2.65","7.65","1"
"2019/08/09 04:00:00","EDT","WEST","61752","2.75","2.65","2.65","7.65","1"
"2019/08/09 05:00:00","EDT","CAPITL","61757","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","CENTRL","61754","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","DUNWOD","61760","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","GENESE","61753","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","HUD VL","61758","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","LONGIL","61762","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","MHK VL","61756","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","MILLWD","61759","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","N.Y.C.","61761","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","NORTH","61755","2.77","2.65","2.65","3","1"
"2019/08/09 05:00:00","EDT","WEST","61752","2.77","2.65","2.65","3","1"
"2019/08/09 06:00:00","EDT","CAPITL","61757","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","CENTRL","61754","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","DUNWOD","61760","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","GENESE","61753","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","HUD VL","61758","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","LONGIL","61762","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","MHK VL","61756","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","MILLWD","61759","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","N.Y.C.","61761","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","NORTH","61755","2.12","2","2","3","1"
"2019/08/09 06:00:00","EDT","WEST","61752","2.12","2","2","3","1"
"2019/08/09 07:00:00","EDT","CAPITL","61757","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","CENTRL","61754","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","DUNWOD","61760","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","GENESE","61753","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","HUD VL","61758","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","LONGIL","61762","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","MHK VL","61756","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","MILLWD","61759","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","N.Y.C.","61761","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","NORTH","61755","3","3","3","6","1"
"2019/08/09 07:00:00","EDT","WEST","61752","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","CAPITL","61757","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","CENTRL","61754","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","DUNWOD","61760","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","GENESE","61753","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","HUD VL","61758","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","LONGIL","61762","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","MHK VL","61756","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","MILLWD","61759","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","N.Y.C.","61761","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","NORTH","61755","3","3","3","6","1"
"2019/08/09 08:00:00","EDT","WEST","61752","3","3","3","6","1"
"2019/08/09 09:00:00","EDT","CAPITL","61757","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","CENTRL","61754","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","DUNWOD","61760","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","GENESE","61753","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","HUD VL","61758","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","LONGIL","61762","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","MHK VL","61756","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","MILLWD","61759","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","N.Y.C.","61761","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","NORTH","61755","3.6","3.48","3.48","6","1"
"2019/08/09 09:00:00","EDT","WEST","61752","3.6","3.48","3.48","6","1"
"2019/08/09 10:00:00","EDT","CAPITL","61757","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","CENTRL","61754","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","DUNWOD","61760","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","GENESE","61753","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","HUD VL","61758","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","LONGIL","61762","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","MHK VL","61756","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","MILLWD","61759","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","N.Y.C.","61761","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","NORTH","61755","3.63","3.25","3.25","4.99","1"
"2019/08/09 10:00:00","EDT","WEST","61752","3.63","3.25","3.25","4.99","1"
"2019/08/09 11:00:00","EDT","CAPITL","61757","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","CENTRL","61754","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","DUNWOD","61760","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","GENESE","61753","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","HUD VL","61758","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","LONGIL","61762","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","MHK VL","61756","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","MILLWD","61759","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","N.Y.C.","61761","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","NORTH","61755","4.05","3.63","3.63","6","1"
"2019/08/09 11:00:00","EDT","WEST","61752","4.05","3.63","3.63","6","1"
"2019/08/09 12:00:00","EDT","CAPITL","61757","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","CENTRL","61754","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","DUNWOD","61760","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","GENESE","61753","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","HUD VL","61758","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","LONGIL","61762","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","MHK VL","61756","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","MILLWD","61759","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","N.Y.C.","61761","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","NORTH","61755","5","4.88","4.88","6.25","1"
"2019/08/09 12:00:00","EDT","WEST","61752","5","4.88","4.88","6.25","1"
"2019/08/09 13:00:00","EDT","CAPITL","61757","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","CENTRL","61754","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","DUNWOD","61760","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","GENESE","61753","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","HUD VL","61758","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","LONGIL","61762","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","MHK VL","61756","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","MILLWD","61759","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","N.Y.C.","61761","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","NORTH","61755","5","4.51","4.51","6.25","1"
"2019/08/09 13:00:00","EDT","WEST","61752","5","4.51","4.51","6.25","1"
"2019/08/09 14:00:00","EDT","CAPITL","61757","5.13","4.98","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","CENTRL","61754","5","4.85","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","DUNWOD","61760","5.13","4.98","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","GENESE","61753","5","4.85","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","HUD VL","61758","5.13","4.98","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","LONGIL","61762","5.13","4.98","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","MHK VL","61756","5","4.85","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","MILLWD","61759","5.13","4.98","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","N.Y.C.","61761","5.13","4.98","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","NORTH","61755","5","4.85","4.85","12.3","1"
"2019/08/09 14:00:00","EDT","WEST","61752","5","4.85","4.85","12.3","1"
"2019/08/09 15:00:00","EDT","CAPITL","61757","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","CENTRL","61754","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","DUNWOD","61760","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","GENESE","61753","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","HUD VL","61758","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","LONGIL","61762","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","MHK VL","61756","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","MILLWD","61759","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","N.Y.C.","61761","5.72","5.72","5","6.37","1"
"2019/08/09 15:00:00","EDT","NORTH","61755","5","5","5","6.37","1"
"2019/08/09 15:00:00","EDT","WEST","61752","5","5","5","6.37","1"
"2019/08/09 16:00:00","EDT","CAPITL","61757","5.76","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","CENTRL","61754","5","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","DUNWOD","61760","5.76","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","GENESE","61753","5","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","HUD VL","61758","5.76","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","LONGIL","61762","5.76","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","MHK VL","61756","5","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","MILLWD","61759","5.76","5","5","13.41","1"
"2019/08/09 16:00:00","EDT","N.Y.C.","61761","6.75","5.99","5","13.41","1"
"2019/08/09 16:00:00","EDT","NORTH","61755","5","5","5","13.41","1"
